epoch,step,test_loss,test_mae_brightness,test_mae_emission,test_mse_brightness,test_mse_emission,train_loss,val_loss,val_mae_brightness,val_mae_emission,val_mse_brightness,val_mse_emission
21,219,,,,,,,0.7624843716621399,25.46600914001465,21.033218383789062,1007.034423828125,709.069580078125
21,219,,,,,,0.6447547674179077,,,,,
22,229,,,,,,,0.6975420117378235,20.647069931030273,22.392114639282227,899.0192260742188,745.07421875
22,229,,,,,,0.6241447925567627,,,,,
23,239,,,,,,,1.119102120399475,28.48566436767578,46.63665771484375,1157.3250732421875,2430.510009765625
23,239,,,,,,0.7662308216094971,,,,,
24,249,,,,,,,0.7117140889167786,24.14738655090332,20.091161727905273,934.5704956054688,685.3026733398438
24,249,,,,,,0.8876221776008606,,,,,
25,259,,,,,,,0.8967776298522949,26.976224899291992,26.61028480529785,1059.405517578125,1375.62939453125
25,259,,,,,,0.7867142558097839,,,,,
26,269,,,,,,,1.4234212636947632,41.328731536865234,18.190603256225586,2039.0562744140625,634.2129516601562
26,269,,,,,,0.8149782419204712,,,,,
27,279,,,,,,,0.7657975554466248,25.773313522338867,17.40816307067871,993.962158203125,787.764404296875
27,279,,,,,,0.8462775349617004,,,,,
28,289,,,,,,,0.7878376841545105,26.141218185424805,18.907068252563477,1009.1316528320312,868.6683959960938
28,289,,,,,,0.7666053175926208,,,,,
29,299,,,,,,,0.7634704113006592,21.35809898376465,25.60814094543457,879.0493774414062,1270.2669677734375
29,299,,,,,,0.7887237071990967,,,,,
30,309,,,,,,,0.8600388169288635,25.02025604248047,32.02751541137695,956.7316284179688,1576.1370849609375
30,309,,,,,,0.6879104375839233,,,,,
31,319,,,,,,,0.9044213891029358,22.315711975097656,40.64188003540039,882.36669921875,2193.701904296875
31,319,,,,,,0.6726840734481812,,,,,
32,329,,,,,,,0.6794159412384033,19.690038681030273,17.5374813079834,855.51953125,812.9833374023438
32,329,,,,,,0.7428367137908936,,,,,
33,339,,,,,,,1.0819486379623413,34.5089111328125,17.283578872680664,1524.513671875,592.0629272460938
33,339,,,,,,0.8545385599136353,,,,,
34,349,,,,,,,0.8725459575653076,28.798227310180664,24.9768123626709,1159.66552734375,779.9186401367188
34,349,,,,,,0.7559804320335388,,,,,
35,359,,,,,,,0.6457324028015137,19.06732177734375,13.590609550476074,857.5504760742188,580.0702514648438
35,359,,,,,,0.7370221614837646,,,,,
36,369,,,,,,,0.6254184246063232,20.852357864379883,16.62180519104004,835.8043823242188,539.1508178710938
36,369,,,,,,0.6853386163711548,,,,,
37,379,,,,,,,0.7892429232597351,27.31941032409668,13.683280944824219,1064.48681640625,638.1307373046875
37,379,,,,,,0.616949737071991,,,,,
38,389,,,,,,,0.6504267454147339,22.001970291137695,14.950390815734863,846.9838256835938,657.0958862304688
38,389,,,,,,0.6840100288391113,,,,,
39,399,,,,,,,0.8576603531837463,25.407012939453125,32.16666793823242,959.9566040039062,1546.3359375
39,399,,,,,,0.6905794739723206,,,,,
40,409,,,,,,,0.6787481307983398,18.506256103515625,22.62088966369629,797.9170532226562,1058.1650390625
40,409,,,,,,0.7065818905830383,,,,,
41,419,,,,,,,0.6502854824066162,17.205324172973633,15.65637493133545,824.7764282226562,752.393310546875
41,419,,,,,,0.6244955658912659,,,,,
42,429,,,,,,,0.8481204509735107,24.874845504760742,38.18259048461914,917.1886596679688,1668.2021484375
42,429,,,,,,0.659291684627533,,,,,
43,439,,,,,,,0.617133378982544,18.367456436157227,16.53049659729004,778.2067260742188,733.631591796875
43,439,,,,,,0.6019490361213684,,,,,
44,449,,,,,,,0.7558034062385559,21.49979591369629,32.80099105834961,794.6506958007812,1585.0047607421875
44,449,,,,,,0.6657804250717163,,,,,
45,459,,,,,,,0.6496264338493347,17.85542106628418,22.768945693969727,766.3997192382812,1000.990234375
45,459,,,,,,0.7505886554718018,,,,,
46,469,,,,,,,0.6660388708114624,20.38539695739746,22.54827308654785,775.0576782226562,1072.6683349609375
46,469,,,,,,0.589076817035675,,,,,
47,479,,,,,,,0.6414027214050293,17.917051315307617,20.091350555419922,769.803466796875,931.5234985351562
47,479,,,,,,0.5826770067214966,,,,,
48,489,,,,,,,0.5814718008041382,18.240842819213867,14.69168758392334,754.7726440429688,597.9130859375
48,489,,,,,,0.6166887283325195,,,,,
49,499,,,,,,,0.691135823726654,25.025304794311523,18.778905868530273,926.176513671875,584.7616577148438
49,499,,,,,,0.6138734817504883,,,,,
50,509,,,,,,,0.5931550860404968,19.896944046020508,15.014492988586426,754.3788452148438,677.353759765625
50,509,,,,,,0.6056549549102783,,,,,
51,519,,,,,,,0.5884706377983093,20.085954666137695,20.44525909423828,752.5486450195312,654.1174926757812
51,519,,,,,,0.5869387984275818,,,,,
52,529,,,,,,,0.5907469987869263,19.653772354125977,21.982511520385742,744.342041015625,704.82763671875
52,529,,,,,,0.6031152009963989,,,,,
53,539,,,,,,,0.6142738461494446,19.04636573791504,17.94765281677246,736.468017578125,895.4849243164062
53,539,,,,,,0.5909942388534546,,,,,
54,549,,,,,,,0.5787581205368042,18.61475944519043,17.629865646362305,724.1015014648438,712.77392578125
54,549,,,,,,0.5810281038284302,,,,,
55,559,,,,,,,0.5836017727851868,20.37922477722168,15.966425895690918,740.7118530273438,673.0183715820312
55,559,,,,,,0.5577195286750793,,,,,
56,569,,,,,,,0.6929295659065247,21.890602111816406,26.2033634185791,782.7244262695312,1218.3603515625
56,569,,,,,,0.5664436221122742,,,,,
57,579,,,,,,,0.5833771824836731,15.769732475280762,18.268117904663086,705.4673461914062,824.259765625
57,579,,,,,,0.5856003761291504,,,,,
58,589,,,,,,,0.680449903011322,16.003629684448242,20.510042190551758,810.8357543945312,1013.5040893554688
58,589,,,,,,0.6284667253494263,,,,,
59,599,,,,,,,0.5856414437294006,17.10143280029297,18.160491943359375,693.8064575195312,889.8585815429688
59,599,,,,,,0.6579276323318481,,,,,
60,609,,,,,,,0.5418959856033325,17.975671768188477,15.265857696533203,691.615478515625,608.294677734375
60,609,,,,,,0.6147359013557434,,,,,
61,619,,,,,,,0.5571369528770447,16.172916412353516,18.617006301879883,717.169189453125,598.9603881835938
61,619,,,,,,0.6017588376998901,,,,,
62,629,,,,,,,0.6322601437568665,14.939990043640137,28.08272361755371,743.1001586914062,986.4143676757812
62,629,,,,,,0.6117434501647949,,,,,
63,639,,,,,,,0.715831458568573,24.698806762695312,18.313871383666992,927.1200561523438,744.984375
63,639,,,,,,0.7342862486839294,,,,,
64,649,,,,,,,0.5996435284614563,16.223657608032227,21.01396369934082,695.7109985351562,974.7675170898438
64,649,,,,,,0.6087323427200317,,,,,
65,659,,,,,,,0.5602101683616638,19.533668518066406,16.82054901123047,720.6669311523438,604.2507934570312
65,659,,,,,,0.5800647735595703,,,,,
66,669,,,,,,,0.572597324848175,17.013402938842773,18.0561466217041,686.7955932617188,833.4526977539062
66,669,,,,,,0.5424987077713013,,,,,
67,679,,,,,,,0.6241340637207031,16.192628860473633,19.938695907592773,745.1791381835938,923.3388061523438
67,679,,,,,,0.5347450375556946,,,,,
68,689,,,,,,,0.6529995799064636,21.90822410583496,19.348806381225586,801.2141723632812,872.5610961914062
68,689,,,,,,0.5711798071861267,,,,,
69,699,,,,,,,0.5365149974822998,16.912843704223633,18.535497665405273,685.8460083007812,597.4951782226562
69,699,,,,,,0.6408556699752808,,,,,
70,709,,,,,,,0.5323225855827332,16.141130447387695,15.430497169494629,686.58837890625,566.3840942382812
70,709,,,,,,0.5716654658317566,,,,,
71,719,,,,,,,0.5842313170433044,20.69911766052246,14.9998779296875,764.2450561523438,575.2236328125
71,719,,,,,,0.588294267654419,,,,,
72,729,,,,,,,0.5482739210128784,15.7174072265625,21.266679763793945,676.8588256835938,714.6792602539062
72,729,,,,,,0.5787938833236694,,,,,
73,739,,,,,,,0.5460219383239746,15.110268592834473,16.3244686126709,705.2544555664062,576.6411743164062
73,739,,,,,,0.5778902769088745,,,,,
74,749,,,,,,,0.6049296259880066,16.4039306640625,28.19199562072754,696.941650390625,1004.6047973632812
74,749,,,,,,0.5596672892570496,,,,,
75,759,,,,,,,0.5342747569084167,15.436511993408203,15.50761890411377,688.9608764648438,569.0910034179688
75,759,,,,,,0.5528231263160706,,,,,
76,769,,,,,,,0.5833032727241516,18.689678192138672,20.141084671020508,714.16015625,786.096435546875
76,769,,,,,,0.5371063351631165,,,,,
77,779,,,,,,,0.554743230342865,15.821175575256348,21.67803192138672,683.9542846679688,726.974853515625
77,779,,,,,,0.5036607384681702,,,,,
78,789,,,,,,,0.5559179782867432,16.404022216796875,16.684947967529297,683.08642578125,738.5513305664062
78,789,,,,,,0.5212300419807434,,,,,
79,799,,,,,,,0.5957927107810974,14.947349548339844,24.213144302368164,673.8309936523438,1043.9656982421875
79,799,,,,,,0.497440904378891,,,,,
80,809,,,,,,,0.637602686882019,15.359905242919922,25.96441078186035,706.720947265625,1179.6146240234375
80,809,,,,,,0.5667040348052979,,,,,
81,819,,,,,,,0.7109790444374084,20.1854190826416,16.496686935424805,950.3867797851562,611.8701782226562
81,819,,,,,,0.5798130035400391,,,,,
82,829,,,,,,,0.5424641966819763,15.655903816223145,17.265310287475586,674.1893920898438,687.5939331054688
82,829,,,,,,0.55889493227005,,,,,
83,839,,,,,,,0.592073917388916,17.651634216308594,27.642332077026367,693.3380737304688,934.6864624023438
83,839,,,,,,0.5156987905502319,,,,,
84,849,,,,,,,0.5343775153160095,14.610941886901855,14.081778526306152,688.5183715820312,571.6923217773438
84,849,,,,,,0.5309783816337585,,,,,
85,859,,,,,,,0.6688609719276428,19.332902908325195,16.44066619873047,874.2311401367188,661.6679077148438
85,859,,,,,,0.5290021896362305,,,,,
86,869,,,,,,,0.7605621814727783,17.372663497924805,37.49732971191406,717.81494140625,1949.6419677734375
86,869,,,,,,0.5359676480293274,,,,,
87,879,,,,,,,0.5931165814399719,17.152727127075195,20.00330352783203,698.7376098632812,918.2246704101562
87,879,,,,,,0.5470198392868042,,,,,
88,889,,,,,,,0.6254813075065613,21.02537727355957,19.533954620361328,785.9247436523438,755.7276000976562
88,889,,,,,,0.5586990118026733,,,,,
89,899,,,,,,,0.5851995348930359,18.105077743530273,17.705432891845703,756.447265625,615.4588012695312
89,899,,,,,,0.5847988724708557,,,,,
90,909,,,,,,,0.7121028304100037,21.10069465637207,18.8450984954834,950.1243286132812,620.4846801757812
90,909,,,,,,0.519355058670044,,,,,
91,910,0.889942467212677,26.24759864807129,28.0175838470459,1129.625,1025.849853515625,,,,,,
