epoch,step,test_loss,test_mae_brightness,test_mae_emission,test_mse_brightness,test_mse_emission,train_loss,val_loss,val_mae_brightness,val_mae_emission,val_mse_brightness,val_mse_emission
17,179,,,,,,,0.7142579555511475,20.506755828857422,44.677860260009766,516.3522338867188,2970.932373046875
17,179,,,,,,0.7582566142082214,,,,,
18,189,,,,,,,0.6688138842582703,19.076297760009766,43.34039306640625,471.58447265625,2820.416748046875
18,189,,,,,,0.6885236501693726,,,,,
19,199,,,,,,,0.8846579194068909,21.736007690429688,49.70835494995117,598.0828857421875,3813.6787109375
19,199,,,,,,0.6906923055648804,,,,,
20,209,,,,,,,0.5651353001594543,17.053449630737305,40.2672004699707,422.4040222167969,2305.884765625
20,209,,,,,,0.7522132992744446,,,,,
21,219,,,,,,,0.47191524505615234,18.354291915893555,36.8159065246582,449.3355712890625,1613.3109130859375
21,219,,,,,,0.6316614151000977,,,,,
22,229,,,,,,,0.4608497619628906,16.958614349365234,36.76002883911133,409.609375,1669.8182373046875
22,229,,,,,,0.6066769361495972,,,,,
23,239,,,,,,,0.4546709358692169,17.49318504333496,37.1732177734375,412.4559020996094,1620.4822998046875
23,239,,,,,,0.6671479344367981,,,,,
24,249,,,,,,,0.4552299678325653,17.19407081604004,37.59983825683594,409.2494201660156,1634.4755859375
24,249,,,,,,0.6429319381713867,,,,,
25,259,,,,,,,0.46987512707710266,17.281238555908203,38.088233947753906,416.2107849121094,1707.1103515625
25,259,,,,,,0.6632410883903503,,,,,
26,269,,,,,,,0.4550398886203766,17.302032470703125,37.394771575927734,411.7027893066406,1625.3133544921875
26,269,,,,,,0.6570168733596802,,,,,
27,279,,,,,,,0.4727230966091156,19.815155029296875,34.87529373168945,496.7435607910156,1465.34619140625
27,279,,,,,,0.6435081362724304,,,,,
28,289,,,,,,,0.5839176177978516,15.775248527526855,36.95155334472656,585.3356323242188,1901.3330078125
28,289,,,,,,0.5925112962722778,,,,,
29,299,,,,,,,0.4925277531147003,17.53778839111328,39.38233947753906,407.7594909667969,1881.56982421875
29,299,,,,,,0.7114925384521484,,,,,
30,309,,,,,,,0.4201420843601227,17.58039665222168,35.08395767211914,406.595947265625,1415.1287841796875
30,309,,,,,,0.6345299482345581,,,,,
31,319,,,,,,,0.4104582965373993,16.14008903503418,34.077178955078125,406.2411804199219,1353.3712158203125
31,319,,,,,,0.6089547872543335,,,,,
32,329,,,,,,,0.43579116463661194,19.162076950073242,34.30499267578125,458.4983215332031,1349.0440673828125
32,329,,,,,,0.6286916732788086,,,,,
33,339,,,,,,,0.4482438266277313,15.364954948425293,34.77098083496094,469.3758544921875,1394.78125
33,339,,,,,,0.6078628301620483,,,,,
34,349,,,,,,,0.4405384063720703,17.17034339904785,36.240474700927734,392.0889587402344,1594.5015869140625
34,349,,,,,,0.6572502851486206,,,,,
35,359,,,,,,,0.4628475606441498,16.593257904052734,36.68940734863281,404.9720764160156,1697.7806396484375
35,359,,,,,,0.7316214442253113,,,,,
36,369,,,,,,,0.4152127206325531,16.85373878479004,34.787540435791016,387.0278015136719,1446.3482666015625
36,369,,,,,,0.6275596618652344,,,,,
37,379,,,,,,,0.4080495536327362,15.873443603515625,34.64631652832031,379.703369140625,1423.4876708984375
37,379,,,,,,0.5954102873802185,,,,,
38,389,,,,,,,0.4240540564060211,17.816715240478516,35.52561950683594,406.5037841796875,1440.8372802734375
38,389,,,,,,0.6228142976760864,,,,,
39,399,,,,,,,0.44777214527130127,17.603227615356445,35.90108108520508,396.4965515136719,1627.2469482421875
39,399,,,,,,0.6307238340377808,,,,,
40,409,,,,,,,0.5130864977836609,19.533117294311523,36.588565826416016,467.0082092285156,1823.6363525390625
40,409,,,,,,0.5522828102111816,,,,,
41,419,,,,,,,0.48733291029930115,16.592132568359375,37.303863525390625,371.7275390625,1964.2725830078125
41,419,,,,,,0.5588117837905884,,,,,
42,429,,,,,,,0.44976791739463806,16.065847396850586,36.01799011230469,368.0378723144531,1732.1817626953125
42,429,,,,,,0.5565996170043945,,,,,
43,439,,,,,,,0.3990508019924164,15.508196830749512,34.63724899291992,363.7536315917969,1416.5804443359375
43,439,,,,,,0.5569881796836853,,,,,
44,449,,,,,,,0.5472209453582764,21.00217056274414,35.62991714477539,579.4772338867188,1681.8916015625
44,449,,,,,,0.6485697627067566,,,,,
45,459,,,,,,,0.5038542747497559,19.724863052368164,35.71095275878906,492.1976013183594,1682.2589111328125
45,459,,,,,,0.6145101189613342,,,,,
46,469,,,,,,,0.7379752993583679,20.74626922607422,44.13383865356445,522.7202758789062,3104.416748046875
46,469,,,,,,0.6033895611763,,,,,
47,479,,,,,,,0.8007505536079407,20.3268985748291,46.469722747802734,542.8603515625,3447.102294921875
47,479,,,,,,0.6123572587966919,,,,,
48,489,,,,,,,0.6399427056312561,14.006815910339355,41.108219146728516,487.9285888671875,2580.0576171875
48,489,,,,,,0.5863447189331055,,,,,
49,499,,,,,,,0.6647480130195618,23.563751220703125,36.85171890258789,745.2168579101562,1909.689453125
49,499,,,,,,0.6467863321304321,,,,,
50,509,,,,,,,0.46749651432037354,19.121807098388672,37.22868728637695,448.7239074707031,1586.583984375
50,509,,,,,,0.6254264116287231,,,,,
51,519,,,,,,,0.48656177520751953,17.306468963623047,36.834529876708984,389.3094787597656,1902.4403076171875
51,519,,,,,,0.5795544981956482,,,,,
52,529,,,,,,,0.43369409441947937,14.760626792907715,35.51838684082031,358.1090393066406,1659.85791015625
52,529,,,,,,0.5373769998550415,,,,,
53,539,,,,,,,0.5422937273979187,22.451858520507812,34.53323745727539,670.97265625,1354.1947021484375
53,539,,,,,,0.578368067741394,,,,,
54,549,,,,,,,0.4427941143512726,18.316261291503906,34.51219177246094,421.4349060058594,1514.3155517578125
54,549,,,,,,0.6043911576271057,,,,,
55,559,,,,,,,0.41010022163391113,16.67704200744629,34.112335205078125,376.0316467285156,1448.6756591796875
55,559,,,,,,0.5345920920372009,,,,,
56,569,,,,,,,0.4019549787044525,15.870450019836426,34.80086135864258,372.9952697753906,1405.578125
56,569,,,,,,0.5271245241165161,,,,,
57,579,,,,,,,0.458689421415329,17.45486068725586,35.72844314575195,390.7785949707031,1716.6412353515625
57,579,,,,,,0.6339167356491089,,,,,
58,589,,,,,,,0.5528517365455627,17.247943878173828,39.311885833740234,386.7517395019531,2341.311767578125
58,589,,,,,,0.585983395576477,,,,,
59,599,,,,,,,0.48649612069129944,16.072843551635742,37.340816497802734,357.7247619628906,2004.0892333984375
59,599,,,,,,0.5815839767456055,,,,,
60,609,,,,,,,0.5859821438789368,20.443422317504883,37.22950744628906,557.4761352539062,2004.7789306640625
60,609,,,,,,0.5483968257904053,,,,,
61,619,,,,,,,0.6732794642448425,20.921588897705078,40.36721420288086,556.1950073242188,2575.9833984375
61,619,,,,,,0.6212258338928223,,,,,
62,629,,,,,,,0.4315371513366699,14.83984088897705,33.953922271728516,461.9576416015625,1310.23095703125
62,629,,,,,,0.4797467291355133,,,,,
63,639,,,,,,,0.539585530757904,20.05276107788086,35.99798583984375,519.8825073242188,1824.89111328125
63,639,,,,,,0.5548258423805237,,,,,
64,640,0.717832624912262,23.453413009643555,30.87389373779297,1010.3803100585938,1397.5706787109375,,,,,,
